,Title,Date,News
777,"[사설] 공직사회 수준 드러낸 특활비 전용, 투명성 높여야",2018.01.04,"박근혜 전 대통령과 청와대가 받은 국가정보원 특수활동비 상당 부분이 사적 용도로 쓰인 것으로 밝혀졌다. 검찰이 어제 발표한 국정원 특활비 수사 결과에 따르면 차명 휴대전화 이용, 삼성동 사저 관리, 기치료·주사 비용으로 3억6500만원, 문고리 3인방인 안봉근·이재만·정호성 전 비서관과 이영선 전 경호관 등 최측근의 명절 떡값·휴가비로 9억7600만원, ‘비선 실세’ 최순실씨가 운영하던 대통령 전용 의상실 운영비로 6억9100만원이 쓰인 것으로 파악됐다. 박 전 대통령과 최씨의 조사 거부로 사용처를 밝혀내지 못한 14억여원도 최씨에게 흘러들어간 것으로 검찰은 추정하고 있다.박 전 대통령이 국정원 예산을 상납받은 것도 모자라 사적 용도에 썼다니 어처구니가 없다. 게다가 최씨가 박 전 대통령에게서 상납금을 받아 관리했다는 대목에서는 입이 다물어지지 않는다. 이재만 전 비서관과 이영선 전 경호관 등이 돈이 담긴 쇼핑백을 받아오면 박 전 대통령이 최씨 운전사에게 전달하도록 직접 지시했다고 한다. 박 전 대통령 측과 야당은 국정원 특활비 전용이 관행이라고 주장한다. 권영세 전 주중국 대사는 “국정원의 청와대 지원행위는 그 이전 정부들로부터 내려온 관행적 부정행위”라고까지 했다. 실제 그런 경우가 있었더라도 국민 혈세를 눈먼 돈으로 여겨 곶감 빼먹듯 챙긴 것은 변명의 여지가 없다.대기업 뇌물수수 등 혐의로 재판을 받고 있는 박 전 대통령은 국정원 특활비 36억5000만원 수수 등의 혐의가 추가돼 죄목이 18개에서 20개로 늘었다. 남재준·이병기·이병호 등 3명의 전직 국정원장과 친박 실세였던 최경환 전 경제부총리, 문고리 3인방이 구속됐다. 이원종 전 청와대 비서실장과 조윤선·현기환 전 정무수석도 특활비를 받은 혐의로 재판에 넘겨진다.국정원 특활비 전용은 용서받을 수 없는 ‘국가예산 농단’으로 그 책임을 철저히 물어야 한다. 정부 각 기관의 올해 특활비 예산은 국정원 4630억원을 포함해 8000억원 규모로 책정됐다. 정부는 국정원 특활비 비리를 계기로 특활비에 대한 관리감독을 강화하기로 했다. 반드시 현금으로 지급하고 집행내역을 밝히되 증빙을 생략할 경우에도 엄격한 지침을 따르도록 했다. 그러나 공직사회의 의식개혁과 실천이 뒷받침되지 않으면 말짱 도루묵이다. ‘검은 예산’으로 불리는 특활비 집행의 투명성과 공개성은 공직사회의 수준을 가늠하는 척도다."
778,"[사설] 美, 北선수단 지원 반대… 정부, 남북관계 조급증 버릴 때다",2018.01.04,미국 정부가 한·미 연합군사훈련을 평창동계올림픽 이후로 연기하자는 문재인 대통령의 제안을 공식 수용키로 결론을 내렸다고 한다. 미 정부 고위 당국자는 어제 “미국 정부는 문재인정부가 평창올림픽을 평화올림픽으로 치르겠다는 취지에 전적으로 공감하고 있어 적극적으로 협력할 것”이라고 말했다. 훈련 연기 결정은 미국이 한국의 입장을 반영한 것으로 양국 동맹관계를 재확인했다는 점에서 바람직하다. 안보 수호를 위한 훈련을 놓고 이견이 드러나면 한·미동맹의 이상징후로 비칠 것은 뻔한 일이다. 그런 만큼 훈련 연기는 이번 올림픽에 국한된 것이어야 하고 훈련 축소·조정 등 잘못된 신호로 확대해석되지 않도록 양국이 철저히 대처해야 한다.미국 정부가 평창올림픽에 참가하는 북한 선수·응원단의 체류 비용에 대한 한국 정부의 지원에 반대한다는 입장을 밝힌 건 우려스럽다. 정교한 접근과 면밀한 대응이 필요하다. 양국이 사전에 충분한 협의를 통해 빈틈없이 이견조율을 해야 불협화음을 막을 수 있다. 미 고위 당국자는 “한국이 정부 차원에서 재정적 지원을 하면 국제사회의 대북 제재에 위반될 수 있다”며 “대북 압박 기조를 허물어뜨리는 것”이라고 못박았다. 그러면서 조만간 열릴 남북 고위급회담에서 한국 정부가 비용 부담 약속을 해선 안 된다고 했다.하지만 북의 올림픽 참가에 목매고 있는 문재인정부가 이런 민감한 사안을 염두에 두고 있는지 의문이다. 북을 데려올 수 있다면 정부 예산으로 체류비 지원을 할 수 있다는 게 여권 분위기다. 최문순 강원도지사는 북측이 올림픽에 참가하면 크루즈를 숙소로 제공하겠다고 제안한 바 있다.평화 공세에 나선 김정은 북한 노동당 위원장의 신년사에 대한 한·미 간 시각차가 커지고 있다. 허버트 맥매스터 미국 백악관 국가안보보좌관은 “신년사를 듣고 안심한 사람이 있다면 분명 연휴 동안 샴페인을 너무 마셔서 그럴 것”이라고 했다. 빈센트 브룩스 한미연합사령관은 김 위원장 신년사 이후 북한의 유화 제스처에 대해 “다른 의도가 있을 수 있는 만큼 경각심을 늦추면 안 된다”고 말했다. 북한 올림픽 참가와 남북대화에 몰두하는 한국과는 거리가 있다. 이런 상황에서 북한 선수단 체류비 문제를 놓고 갈등이 생기면 틈이 더 벌어질 수 있다. 양국이 서로의 입장을 점검해 적절한 방안을 찾는 게 시급하다. 먼저 우리 정부가 남북관계 개선 조급증에서 벗어나는 게 순리일 것이다.
779,"[사설] 포천까지 번진 AI, 올림픽 차질 없게 총력대응하라",2018.01.04,"조류인플루엔자(AI) 확산이 심상치 않다. 그간 호남 일부 지역을 중심으로 번지던 고병원성 AI 바이러스가 수도권으로 진입했다. 농림축산식품부는 어제 “경기도 포천군 영북면 산란계(알 낳는 닭) 농장에서 발견된 AI 바이러스는 고병원성 AI로 판명난 호남권 오리농가와 같은 ‘H5N6형’으로 확인됐다”고 밝혔다. 올겨울 고병원성 AI로 확진된 사례는 9건이다. 모두 전남·북지역 오리 농가들이었으나 포천 산란계 농가에서도 AI 바이러스가 검출됨에 따라 전국적으로 확산하는 양상이다. 자칫 재작년 11월부터 지난해 4월까지 전국 50개 시·군에 AI가 번져 가금류 3787만마리를 살처분한 ‘AI 재앙’이 재연될 수 있다는 점에서 걱정스럽다. 올겨울 들어 닭농가에서 AI가 발생한 것은 포천 농가가 처음이다. 닭은 오리에 비해 AI에 훨씬 취약하다. 산란계는 AI가 발생할 때마다 가장 피해가 큰 축종이다. 지난 2년간 AI로 살처분한 가금류 3787만마리 중 66%가 산란계였다. 포천은 390만마리의 산란계를 키우는 전국 최대 닭 산지다. 재작년 AI 재앙 때처럼 공급 부족으로 계란값이 급등하는 계란 파동을 다시 부를 수 있는 만큼 선제적 대응이 필요하다. 심상치 않은 AI 확산이 평창동계올림픽 성공에도 악영향을 끼치지 않을까 우려스럽다. 포천은 강원도 철원에 인접해 있다. 한 달여 앞으로 다가온 평창동계올림픽 경기장과도 그리 멀지 않다. AI가 발생하면 가금류 농가에 이동중지명령이 내려지고, 주요 고속도로에는 통제초소가 설치되는 등 올림픽 행사에 적지 않은 영향을 끼친다. 정부가 총력 대응해 평창까지 확산되는 것을 막지 않으면 국가적 대사에 심각한 차질을 빚을 수밖에 없다. 농식품부는 어제 AI 확산을 차단하기 위해 경기도 전역은 물론 포천과 인접한 강원 철원지역에 대해서도 일시 이동중지(스탠드 스틸)명령을 발령했다. 포천 농장 2곳의 닭 31만마리를 살처분하고 계란 반출을 주 2회로 제한했다. 이번에 선제적 조치에 나선 것은 그나마 다행이다. 재작년 AI 재앙 때 방역 당국이 초동대처에 실패해 엄청난 피해를 입은 잘못을 되풀이해선 안 된다. 새해에 닥친 AI 공습을 막으려면 당국의 철저한 현장점검과 신고체계 확립 등 선제 대응이 필수다. 국민의 협조는 두말할 필요가 없다. 철새도래지 방문을 자제하고 방역이나 현장점검 시 적극 협조해야 한다."
780,[사설] 2년 만에 남북채널 복원… 비핵화 빼고 만나면 무의미,2018.01.03,"북한이 어제 평창 동계올림픽 대표단 파견과 남북회담 개최 문제를 논의하기 위해 김정은 노동당 위원장의 지시로 남북 판문점 연락채널을 개통했다. 북한 대남기구인 조국평화통일위원회 리선권 위원장은 “우리는 최고지도부의 뜻을 받들어 진지한 입장과 성실한 자세에서 남조선 측과 긴밀한 연계를 취할 것”이라며 “우리 대표단 파견과 관련한 실무적 문제를 논의해 나갈 것”이라고 말했다. 2016년 2월 개성공단 가동 중단으로 북한이 일방적으로 끊은 지 23개월 만에 남북 연락채널이 되살아난 것이다.청와대는 “연락망 복원의 의미가 크다”며 “상시 대화가 가능한 구조로 가는 것으로 평가된다”고 했다. 북측은 우리 정부가 제안한 고위급 남북당국회담에 대해선 언급하지 않았다. 회담 형식·시기 등에 대해 수정 제안해올 수도 있다. 어떤 형태로든 조만간 남북회담이 열릴 것이다.단절된 남북 채널이 이어진 것은 다행스러운 일이나 관건은 도발 야욕을 포기하지 않은 북의 태도다. 미국은 북한의 대화 제의를 한·미동맹과 국제사회 대북공조의 균열을 노린 책략으로 보고 있다. 도널드 트럼프 대통령은 북한의 대화 제의에 대해 “이것이 좋은 소식일 수도, 그렇지 않을 수도 있다. 지켜보자”고 했다. 헤더 노어트 국무부 대변인은 “김정은의 진정성에 매우 회의적”이라며 “미국과 한국 사이를 이간질하려고 할지 모른다”고 했다. 니키 헤일리 유엔주재 미국 대사도 “북한이 모든 핵무기를 폐기하지 않는다면 어떤 대화도 진지하게 받아들이지 않을 것”이라고 단언했다. 우려 섞인 반응 일색이다.김 위원장은 신년사에서 대화를 제의하면서도 미국 등을 상대로 핵 위협을 서슴지 않았다. 북한이 곧 미사일 도발을 감행한 것이란 보도마저 잇따른다. 북한이 대륙간탄도미사일(ICBM) 발사를 위한 초기 단계에 있으며, 이번 주 후반이나 다음 주에 미사일 발사가 이뤄질 수 있다는 것이다. 미국의 입장은 단호하다. 트럼프 대통령은 김 위원장이 신년사에서 ‘핵단추’를 언급한 데 대해 “나는 더 크고 강력한 핵 버튼이 있다”며 “내 버튼은 작동도 한다”고 맞받아쳤다. 대북 군사옵션이 여전히 유효하다는 뜻이다.북·미의 핵단추 사이에 낀 대한민국의 안보 현실을 보여준다. 북한의 도발 중단 없이는 한반도 평화는 요원하다. 세라 허커비 샌더스 백악관 대변인은 “미국의 대북정책은 변함이 없다”며 “북한의 변화를 위해 최대의 대북압박을 가할 것이고 반드시 한반도를 비핵화할 것”이라고 했다. 이런 상황에서 남북회담이 열리더라도 성과를 낙관할 수 없다. 북한은 평창올림픽 참가를 빌미로 평화공세를 펼치려 하겠지만 우리로선 북의 핵·미사일 위협에 초점을 맞춰야 한다. 북한 선수단의 평창올림픽 참가, 이산가족 상봉 등도 중요하지만 핵심 의제는 북한의 비핵화가 돼야 한다."
781,[사설] 방송 장악 검찰 동원 논란 언제까지 계속할 건가,2018.01.03,"검찰이 방송 제작에 불법 관여한 혐의 등으로 수사한 김재철 전 MBC 사장을 불구속 기소할 방침이라고 한다. 검찰이 지난해 11월 김 전 사장에 대한 구속영장을 법원에서 기각당한 이후 두 달여간 보강수사를 벌였으나 영장을 재청구하기는 어렵다고 결론지었다는 것이다. 구속, 불구속만으로 유·무죄나 죄의 경중을 따질 수는 없다. 최종 결정은 법정에서 가려질 것이기 때문이다. 그렇더라도 이번 불구속 기소는 뒷맛이 씁쓸하다. 방송 장악의 어두운 그림자가 어른거린다.검찰의 수사 자체가 애초 무리였다는 지적이 나온다. 검찰은 김 전 사장에게 국정원 요구를 받아 방송 제작에 불법 관여했다면서 국정원법 위반 혐의를 적용했으나 법원은 기각했다. 검찰이 법리적 판단보다 인신 구속에 집착한 것 아니냐는 의구심을 품게 한다.문재인정부 들어 MBC 경영진을 교체하기 위한 시도는 집요했다. 노조원들은 MBC 대주주인 방송문화진흥회 이사진을 교체하기 위해 야권 추천 이사들의 직장과 대학을 찾아가 시위를 벌였다. MBC 노조의 고발에 따라 고용노동부가 특별근로감독을 벌이고, 검찰은 현직 사장에 대해 체포영장까지 발부받았다. 방송통신위원회도 장단을 맞췄다. 전방위 압력 끝에 구여권 이사 2명이 사퇴하고 이어 이사회에서 고영주 이사장 불신임안과 김장겸 사장 해임이 일사천리로 이뤄졌다.KBS 경영진을 끌어내리기 위한 작업은 현재 진행형이다. 감사원까지 나서 이사진의 법인카드 사용실태를 뒤졌다. 업무추진비 327만여원을 유용했다는 이유로 이사 1명을 지난달 말 해임했고, 조만간 이사진과 경영진을 교체할 태세다. 2008년 이명박정부가 노무현정부 때 임명된 정연주 KBS 사장을 해임하던 과정과 별반 다를 게 없다.MBC 새 경영진과 간부진에 노조 출신 인사들이 대거 등용됐다. 공영방송을 ‘노영방송’으로 만들기 위한 방송 장악이었느냐는 얘기가 나온다. 새로운 방송을 지향한다는 MBC는 정작 구태를 반복하고 있다. 자사 인턴기자 출신을 시민이라고 인터뷰하는가 하면 제천 화재 참사 현장의 소방대원들을 애꿎게 지적했다가 오보로 드러났다. 공정 보도, 진실 보도는 경영진의 성향이 아니라 구성원의 자세가 중요함을 보여주는 사례다. 방송 장악의 악순환 고리를 이제 끊을 때도 되었다."
782,[사설] ‘캠코더’ 비난 자초한 문정부 재외공관장 인사,2018.01.03,"문재인정부의 재외공관장 인사가 편향성 논란에 휩싸였다. 외교부가 그제 발표한 대사 29명, 총영사 10명의 면면을 보면 신임 공관장 가운데 상당수가 친문 정치인이나 노무현·김대중정부 출신 인사들이다. 문 대통령의 대학 동문으로 학생운동을 같이했던 정범구 전 의원은 주독일 대사에 발탁됐다. 김대중정부 때 청와대 총무비서관을 낸 박금옥 전 국회의장 비서실장은 주노르웨이 대사에 기용됐다. 노무현정부의 이백만 홍보수석은 주교황청 대사, 박선원 통일외교안보전략비서관은 상하이 총영사에 각각 발탁됐다. 일각에서 ‘캠코더’(대선캠프·코드·더불어민주당) 인사라는 비난이 제기되는 이유다.이번 인사에서 전 정권과 전전 정권에서 대미(對美) 업무를 담당했던 전문 외교관들은 철저히 배제됐다. 김홍균 전 한반도평화교섭본부장, 장호진 전 총리 외교보좌관, 조현동 전 외교부 기획조정실장 등은 아예 명단에 끼지도 못했다. 외교가에선 미국 중심의 사고를 하는 전문 엘리트들이 현 정부와 코드가 맞지 않아 적폐로 몰린 때문으로 해석하는 이들이 적지 않다.외교부는 이번 인사에 대해 직업 외교관 중심의 공관장 순혈주의를 타파하기 위한 정책의 일환임을 강조했다. 앞서 강경화 외교부 장관은 문 대통령 임기 내 외부 출신 공관장을 전체의 30%까지 확대하겠다고 밝혔다. 하지만 공관장 임용의 외부 확대가 범여권 인사의 충원에 이용됐다는 지적이 있다. 앞서 단행된 미·중·일·러 4강 대사 인사에서도 외교 경력이 없고 주재국 언어도 안 되는 친문, 캠프 출신들로 채워졌다.외교관 인사에선 ‘보은·코드’보다 국익이 무엇보다 우선돼야 한다. 지금은 북한 핵·미사일 도발로 외교안보 환경이 위중하다. 코앞으로 다가온 평창 동계올림픽의 성공적 개최도 화급한 현안이다. 국가 현안을 놓고 치열한 외교전을 펼쳐야 할 시기에 자질과 능력이 부족한 인사들을 공관장으로 발탁하는 것은 결코 바람직한 현상이 아니다. 국민 의사를 존중하는 정부라면 보은·코드라는 ‘작은 이익’보다는 국익이란 ‘큰 이익’을 보고 공직 인사를 해야 한다."
783,"[사설] “중국보다 규제 많다”는 商議 회장 한탄, 정부는 어찌 듣나",2018.01.02,"박용만 대한상공회의소 회장이 온갖 규제가 판치는 경제 현실에 날 선 비판을 했다. 그는 “중국 같은 사회주의 국가에서 가하는 규제보다 우리가 더 규제가 많다”며 “새로운 산업이나 중대한 변화에 대해 규제 벽이 더 많다면 이해가 되겠느냐”고 토로했다. “세계 시장을 내다보면 눈앞이 깜깜하고 무력감은 말로 다 표현할 수 없을 정도”라고도 했다. 최근 새해 기자간담회에서 세계 흐름과 거꾸로 내달리는 ‘규제 공화국’으로 변한 현실을 두고 한 말이다. 다른 경제단체 수장도 이구동성으로 똑같은 비판을 했다. 박병원 한국경영자총협회 회장은 “우리 기업이 경쟁력을 잃는 것은 우리를 자승자박하는 과잉 규제 때문”이라고 개탄했다.새해 벽두에 비판이 터져 나오는 것은 하루가 멀다 하고 규제가 양산되기 때문이다. 정부와 국회 가릴 것 없이 모두가 규제를 쏟아낸다. 문재인정부가 출범한 지난 5월부터 8월까지 발의된 기업 관련 법안 973건 중 645건이 새로운 규제이거나 기존 규제를 강화한 것이라고 한다. 경제 법안 10개 중 6~7개가 친노동·반기업 성향의 규제 법안이라는 얘기다. 노동이사제, 비정규직의 정규직 전환, 협력업체 직원 직접고용, 최저임금·법인세율 인상, 지주회사 규제 등이 새로 등장한 규제다. 이런 판이니 기업에서 비명이 나오지 않을 수 없다.당장 새해부터 시행되는 최저임금에서 부작용이 불거지고 있다. 16.4% 오른 최저임금 인상 충격을 흡수하기 위해 너나없이 가격을 올리고, 인력 감축에 나서고 있다. 김동연 경제부총리는 어제 “해고사태를 막겠다”고 했다. 최저임금 인상의 파장은 빙산의 일각일 뿐이다. 미국, 일본, 프랑스 등 주요 선진국은 앞다퉈 규제 개혁에 나서고 있다. 우리는 거꾸로 법인세 인상도 모자라 ‘규제의 밧줄’로 기업을 친친 동여매고 있으니 기업 투자가 해외로 빠져나갈 것은 당연한 이치다. 이런 판국에 부총리가 무슨 수로 해고를 막고 투자를 일으키겠다는 것인가.조순 전 경제부총리는 “부는 기업이 생산하는 것”이라고 했다. 문재인정부의 ‘소득주도 성장’을 겨냥해 “소득주도 성장은 본말이 전도된 개념으로 경제학에 그런 이론은 없다”며 “성장을 해야 소득이 느는 것이지, 소득이 는다고 성장하는 것은 아니다”고 말했다. 경제 석학의 적확한 지적이다. 기업의 발목을 묶고 경제 성장과 일자리 창출을 이룬 전례는 세계 어디에도 없다.정부는 기회가 있을 때마다 좋은 일자리 창출과 혁신 성장을 강조한다. 규제를 쏟아내면서 어떻게 혁신하고 일자리를 만들겠다는 것인가. 박용만 회장은 “지난해 매사추세츠공대(MIT) 테크놀로지 리뷰가 발표한 세계적인 혁신 기업에 한국 기업은 1개도 없고 중국은 7개나 있었다”고 했다. 규제의 사슬을 풀지 않으면 혁신도, 성장도 없다."
784,[사설] 남북대화 하더라도 대북 국제공조 금 가게 해선 안 돼,2018.01.02,"정부가 어제 고위급 남북당국회담을 9일 판문점 평화의 집에서 개최하자고 북한에 제의했다. 김정은 노동당위원장이 신년사에서 북한 대표단의 평창 동계올림픽 참가와 남북당국회담 개최 의사를 밝힌 것에 대한 우리의 공식 답변이다. 조명균 통일부 장관은 “남북이 마주 앉아 평창올림픽 북측 참가문제와 함께 남북관계 개선을 위한 상호 관심사에 대해 허심탄회하게 논의할 수 있게 되기를 기대한다”고 말했다. 그는 회담 의제 등 세부절차를 협의하기 위해 판문점 연락채널을 조속히 정상화하자고 했다.앞서 문재인 대통령은 김 위원장 신년사와 관련해 “평창올림픽을 남북관계 개선과 한반도 평화의 획기적인 계기로 만들자는 우리의 제의에 호응한 것으로 평가하고 환영한다”면서 후속 조치를 지시했다. 외교부에도 남북관계 개선과 북핵문제 해결을 동시에 추진하도록 우방국·국제사회와 긴밀히 협의할 것을 당부했다. 정부는 남북당국회담 의제에 북핵문제를 포함시키려 할 것으로 보인다. 당장의 현안은 한·미 연합군사훈련 연기다. 남북관계 개선과 한·미 군사훈련 연기를 맞바꾸는 모양새인데, 만약 논의 수준이 장기간 연기나 중단까지 이르게 되면 한·미동맹이 흔들릴 수 있음을 유념해야 한다.그간 남북 접촉은 여러 갈래로 추진돼 온 게 사실이다. 최문순 강원도지사와 김진표 더불어민주당 의원이 지난달 중국 쿤밍에서 문웅 북한 4·25체육단장을 각각 만나 평창올림픽 참가에 대한 긍정 답변을 받아냈다. 최 지사는 “오는 15일 쿤밍에서 강원FC와 4·25체육단 간 경기가 열리는데 현지에서 북측과 조율할지는 지속해서 논의하겠다”고 했다. 남북 접촉이 체계적으로 이뤄지고 있는지 점검해야 할 때다.김 위원장 신년사에 대한 주변국의 반응은 제각각이다. 도널드 트럼프 미국 대통령은 “지켜보자”고 했고, 미국 국무부는 “북한에 대한 일치된 대응과 관련해 한국과 긴밀하게 접촉하고 있다”며 우회적으로 한·미동맹 균열 우려를 내비쳤다. 일본 언론도 “북한이 한·미 결속을 동요시키면서 국제적 포위망에 바람구멍을 열려는 전략”이라고 진단했다. 중국 외교부는 “남북한 지도자가 상호관계 개선에, 북한 측이 평창올림픽 참가에 적극적인 의사를 보낸 것은 좋은 일”이라고 했다. 심상치 않은 분위기다. 남북대화를 하더라도 국제사회 대북 공조를 흐트러뜨려선 안 된다. 국가 안위와 직결되는 남북관계 개선은 돌다리를 두드리는 심정으로 임해야 한다."
785,[사설] 中 횡포 맞서 국가 자존심 지킨 팔라우의 용기,2018.01.02,"남태평양의 작은 섬나라 팔라우가 중국의 부당한 압력을 단호히 뿌리쳤다. 토미 레멩게사우 대통령은 최근 대변인을 통해 “팔라우는 법치국가이자 민주국가로 우리의 결정은 우리가 스스로 한다”며 중국의 대만 단교 요구를 거부했다. 앞서 중국 정부는 지난해 11월 자국 여행사들에 팔라우를 ‘단체관광 모집 허용 국가’에서 제외한다고 통보했다. 관광객을 앞세워 팔라우에게 대만과의 외교관계를 끊으라고 압박한 것이다. 중국은 2016년 대만 독립을 주장하는 민진당 차이잉원 정부가 출범하자 대만과 외교관계를 유지하는 나라들을 대상으로 다양한 압력을 가하고 있다. 그해 12월 아프리카 서부의 소국인 상투메 프린시페가 대만과 단교했고, 지난해 6월에는 파나마가 대만과 외교관계를 끊고 중국의 손을 잡았다.필리핀 동쪽에 위치한 도서 국가인 팔라우는 독일, 일본, 미국의 식민지로 있다가 1994년 독립했다. 제주도의 4분의 1에 불과한 땅덩이에 인구는 고작 2만1500명이다. 국내총생산(GDP)에서 관광업이 차지하는 비중은 50%에 달한다. 중국이 단체 관광객 입국을 금지하면 팔라우 경제는 타격을 받을 수밖에 없을 것이다. 이런 피해를 감수하고 독립한 지 24년밖에 안 된 소국이 7만배나 인구가 많은 초강대국의 횡포에 당당히 맞선 것이다.중국을 대하는 우리 외교의 자세를 다시 돌아보게 된다. 우리 정부는 중국의 부당한 사드(고고도미사일방어체계) 보복 조치에도 목소리 한 번 제대로 내지 못했다. 국빈 방문 중인 우리 대통령을 수행하던 취재기자들이 폭행당하고, 몰래 북한을 지원해도 외교적 대응은 무력하기 짝이 없었다. 강경화 외교부 장관은 3불(사드 추가 배치 계획이 없고, 한국이 MD에 편입되지 않으며, 한·미·일 군사동맹으로 발전하지 않는다)을 거론하며 중국의 비위 맞추기에 급급했다. 국가의 자존심은 스스로 지키지 않으면 남이 짓밟게 마련이다. 중국은 특히 그런 나라다."
786,[사설] “핵단추 내 책상 위에 항상 있다”는 김정은 신년사,2018.01.01,"북한 김정은 노동당 위원장이 어제 신년사에서 평창 동계올림픽에 대해 “대표단 파견을 포함해 필요한 조치를 취할 용의가 있으며 이를 위해 북남 당국이 시급히 만날 수도 있을 것”이라고 말했다. “진정으로 민족적 화해와 단합을 원한다면 남조선의 집권여당은 물론 야당들, 각계각층 단체들과 개별적 인사들을 포함하여 그 누구에게도 대화와 접촉, 내왕의 길을 열어놓을 것”이라고도 했다. 평창올림픽을 계기로 남북 대화와 교류를 재개하겠다는 의사를 공개적으로 밝힌 것이다.북한의 평창올림픽 참가는 우리로선 환영할 일이다. 북한 도발 우려로 인한 각국 선수단 안전문제에 청신호가 켜졌다는 사실만으로도 다행스러운 일이 아닐 수 없다. 남북대화 제의 역시 마찬가지다. 하지만 김정은 신년사에는 평화적 신호보다는 평화를 위협하는 섬뜩한 발언들이 더 많다.김 위원장은 “남조선 당국은 온 겨레의 통일 지향에 역행해 대조선 적대시 정책에 추종함으로써 정세를 험악한 지경에 몰아넣고 북남 사이의 불신과 대결을 더욱 격화시켰다”면서 “이러한 비정상적인 상태를 끝장내지 않고서는 나라의 통일은 고사하고 외세가 강요하는 핵 전쟁의 참화를 면할 수 없다”고 강조했다. 마치 핵을 손아귀에 쥐고 남쪽을 협박하는 듯한 고압적 태도를 느끼게 한다. “외세와의 모든 핵전쟁 연습을 그만둬야 하고 미국의 핵장비들과 침략무력을 끌어들이는 일체의 행위들을 걷어치워야 한다”는 대목에는 북의 음흉한 대남전략이 숨어 있다. 한마디로 한·미 연합군사훈련과 미국 전략자산의 한반도 전개를 중단하라는 뜻이다. 주한미군 철수와 대남 적화를 위한 사전 조치임은 두말할 나위가 없다.김 위원장이 한·미동맹의 균열을 시도한 점도 눈여겨볼 대목이다. 그는 미국을 겨냥해 “미국 본토 전역이 우리의 핵 타격 사정권 안에 있다. 핵 단추가 내 사무실 책상 위에 항상 놓여 있다”고 위협했다. ‘통미봉남’에서 ‘통남봉미’로 전술을 바꾼 모양새다. 국제사회 대북제재로 인한 난국을 남북대화로 타개하면서 북·미 대화의 기회를 엿보겠다는 술수다.하지만 북한이 핵 포기 의사를 밝히지 않고는 어떤 대화도 성과를 거둘 수 없다. 준비 없이 대화에 나섰다간 한·미 간 대북 공조에 균열을 초래하고 국제사회 대북제재를 흔들 수 있다. 김 위원장의 노림수에 잘못 대응했다간 북한에 핵·미사일 개발을 완성할 시간만 벌어주는 꼴이 될 수 있다.김 위원장이 대남 평화공세를 펴는 시점에 유념해야 한다. 국내외 전문가들은 올해가 북핵문제와 관련해 가장 위험한 해가 될 것으로 진단한다. 북한 핵·미사일 개발이 완성단계에 이르고 국제사회 대북제재가 실질적 효과를 내면서 어느 시점에선가 충돌할 가능성이 있다는 것이다. 마이클 멀린 전 미국 합참의장은 그제 “북한 및 그 지역에서의 핵전쟁에 그 어느 때보다 가까이 있다”고 했다. 북한 도발에 대한 경계를 늦춰서는 안 되는 이유다.청와대는 “남북관계 개선의 필요성을 제기하며 평창올림픽에 대표단을 파견할 용의를 밝히고 이를 위한 남북 당국간 만남을 제의한 것을 환영한다”고 밝혔다. “평창올림픽이 평화올림픽으로 성공적으로 개최된다면 한반도와 동북아, 더 나아가 세계평화와 화합에 기여하게 될 것”이라고도 했다. 북한이 던진 공을 너무 성급하게 받아선 안 된다. 북의 의도를 면밀히 파악한 뒤 한반도 안보 정세를 감안해 대화의 조건과 속도 등을 정하는 수순을 밟아야 한다. 한·미 간 대북정책 조율이 그 어느 때보다 중요하다."
